INFO:root:evaluating RGB images using GMM
INFO:root:ImsAndTruths293029.mat score: 0.816776649184 clust: 4
INFO:root:ImsAndTruths106020.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths106020.mat score: 0.763881310215 clust: 2
INFO:root:ImsAndTruths106020.mat score: 0.767107361061 clust: 3
INFO:root:ImsAndTruths106020.mat score: 0.834531120827 clust: 4
INFO:root:ImsAndTruths138032.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths138032.mat score: 0.705691002764 clust: 2
INFO:root:ImsAndTruths138032.mat score: 0.654790634323 clust: 3
INFO:root:ImsAndTruths138032.mat score: 0.843916211003 clust: 4
INFO:root:ImsAndTruths118020.mat clusters: (2, 3, 5)
INFO:root:ImsAndTruths118020.mat score: 0.840389220288 clust: 2
INFO:root:ImsAndTruths118020.mat score: 0.824641346167 clust: 3
INFO:root:ImsAndTruths118020.mat score: 0.844116115089 clust: 5
INFO:root:ImsAndTruths156079.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths156079.mat score: 0.687180299716 clust: 2
INFO:root:ImsAndTruths156079.mat score: 0.693564853146 clust: 3
INFO:root:ImsAndTruths156079.mat score: 0.705065845034 clust: 4
INFO:root:ImsAndTruths231015.mat clusters: (2, 3, 5)
INFO:root:ImsAndTruths231015.mat score: 0.785775542922 clust: 2
INFO:root:ImsAndTruths231015.mat score: 0.853929641135 clust: 3
INFO:root:ImsAndTruths231015.mat score: 0.865184740137 clust: 5
INFO:root:ImsAndTruths71046.mat clusters: (4, 3, 2)
INFO:root:ImsAndTruths71046.mat score: 0.517314095418 clust: 4
INFO:root:ImsAndTruths71046.mat score: 0.532037974981 clust: 3
INFO:root:ImsAndTruths71046.mat score: 0.52852404694 clust: 2
INFO:root:ImsAndTruths55067.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths55067.mat score: 0.535836353392 clust: 2
INFO:root:ImsAndTruths55067.mat score: 0.592557512199 clust: 3
INFO:root:ImsAndTruths55067.mat score: 0.587401522178 clust: 4
INFO:root:ImsAndTruths239096.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths239096.mat score: 0.800588314364 clust: 2
INFO:root:ImsAndTruths239096.mat score: 0.842559583819 clust: 3
INFO:root:ImsAndTruths239096.mat score: 0.850019735651 clust: 4
INFO:root:ImsAndTruths239007.mat clusters: (2, 3, 5)
INFO:root:ImsAndTruths239007.mat score: 0.857400988741 clust: 2
INFO:root:ImsAndTruths239007.mat score: 0.877663651225 clust: 3
INFO:root:ImsAndTruths239007.mat score: 0.890925680801 clust: 5
INFO:root:ImsAndTruths301007.mat clusters: (2, 3, 5)
INFO:root:ImsAndTruths301007.mat score: 0.829408948399 clust: 2
INFO:root:ImsAndTruths301007.mat score: 0.87799053744 clust: 3
INFO:root:ImsAndTruths301007.mat score: 0.885185511585 clust: 5
INFO:root:ImsAndTruths374067.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths374067.mat score: 0.769738129027 clust: 2
INFO:root:ImsAndTruths374067.mat score: 0.762511767847 clust: 3
INFO:root:ImsAndTruths374067.mat score: 0.676034202574 clust: 4
INFO:root:ImsAndTruths268002.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths268002.mat score: 0.459270826092 clust: 2
INFO:root:ImsAndTruths268002.mat score: 0.821135800346 clust: 3
INFO:root:ImsAndTruths268002.mat score: 0.839758196845 clust: 4
INFO:root:ImsAndTruths159029.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths159029.mat score: 0.851469800638 clust: 2
INFO:root:ImsAndTruths159029.mat score: 0.871667340477 clust: 3
INFO:root:ImsAndTruths159029.mat score: 0.931241606143 clust: 4
INFO:root:ImsAndTruths48055.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths48055.mat score: 0.735170460552 clust: 2
INFO:root:ImsAndTruths48055.mat score: 0.729521237621 clust: 3
INFO:root:ImsAndTruths48055.mat score: 0.784492436981 clust: 4
INFO:root:ImsAndTruths33066.mat clusters: (3, 2, 4)
INFO:root:ImsAndTruths33066.mat score: 0.698551650563 clust: 3
INFO:root:ImsAndTruths33066.mat score: 0.779843044692 clust: 2
INFO:root:ImsAndTruths33066.mat score: 0.721817181523 clust: 4
INFO:root:ImsAndTruths20008.mat clusters: (2, 3, 6)
INFO:root:ImsAndTruths20008.mat score: 0.641935755573 clust: 2
INFO:root:ImsAndTruths20008.mat score: 0.643876096165 clust: 3
INFO:root:ImsAndTruths20008.mat score: 0.698452913833 clust: 6
INFO:root:ImsAndTruths105019.mat clusters: (2, 3, 6)
INFO:root:ImsAndTruths105019.mat score: 0.146200930288 clust: 2
INFO:root:ImsAndTruths105019.mat score: 0.613223380196 clust: 3
INFO:root:ImsAndTruths105019.mat score: 0.765177919826 clust: 6
INFO:root:ImsAndTruths60079.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths60079.mat score: 0.450240095816 clust: 2
INFO:root:ImsAndTruths60079.mat score: 0.564657247696 clust: 3
INFO:root:ImsAndTruths60079.mat score: 0.573826669621 clust: 4
INFO:root:ImsAndTruths176039.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths176039.mat score: 0.490933118035 clust: 2
INFO:root:ImsAndTruths176039.mat score: 0.684644470819 clust: 3
INFO:root:ImsAndTruths176039.mat score: 0.732888605256 clust: 4
INFO:root:ImsAndTruths23080.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths23080.mat score: 0.792026909785 clust: 2
INFO:root:ImsAndTruths23080.mat score: 0.876600226242 clust: 3
INFO:root:ImsAndTruths23080.mat score: 0.834702478669 clust: 4
INFO:root:ImsAndTruths130034.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths130034.mat score: 0.64094620316 clust: 2
INFO:root:ImsAndTruths130034.mat score: 0.611909019949 clust: 3
INFO:root:ImsAndTruths130034.mat score: 0.779640485979 clust: 4
INFO:root:ImsAndTruths35091.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths35091.mat score: 0.715165662364 clust: 2
INFO:root:ImsAndTruths35091.mat score: 0.75771583594 clust: 3
INFO:root:ImsAndTruths35091.mat score: 0.929323153019 clust: 4
INFO:root:ImsAndTruths100075.mat clusters: (2, 4, 3)
INFO:root:ImsAndTruths100075.mat score: 0.644938927709 clust: 2
INFO:root:ImsAndTruths100075.mat score: 0.706484300335 clust: 4
INFO:root:ImsAndTruths100075.mat score: 0.661332178706 clust: 3
INFO:root:ImsAndTruths198023.mat clusters: (2, 4, 6)
INFO:root:ImsAndTruths198023.mat score: 0.732240221427 clust: 2
INFO:root:ImsAndTruths198023.mat score: 0.810219094559 clust: 4
INFO:root:ImsAndTruths198023.mat score: 0.851124550119 clust: 6
INFO:root:ImsAndTruths25098.mat clusters: (2, 4, 3)
INFO:root:ImsAndTruths25098.mat score: 0.826560843475 clust: 2
INFO:root:ImsAndTruths25098.mat score: 0.849823684801 clust: 4
INFO:root:ImsAndTruths25098.mat score: 0.848572908477 clust: 3
INFO:root:ImsAndTruths310007.mat clusters: (5, 4, 3)
INFO:root:ImsAndTruths310007.mat score: 0.632922002894 clust: 5
INFO:root:ImsAndTruths310007.mat score: 0.654628163113 clust: 4
INFO:root:ImsAndTruths310007.mat score: 0.61747279893 clust: 3
INFO:root:ImsAndTruths24004.mat clusters: (3, 4, 5)
INFO:root:ImsAndTruths24004.mat score: 0.628340426471 clust: 3
INFO:root:ImsAndTruths24004.mat score: 0.663247900601 clust: 4
INFO:root:ImsAndTruths24004.mat score: 0.674955838927 clust: 5
INFO:root:ImsAndTruths92059.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths92059.mat score: 0.639141552415 clust: 2
INFO:root:ImsAndTruths92059.mat score: 0.784664023202 clust: 3
INFO:root:ImsAndTruths92059.mat score: 0.798073213689 clust: 4
INFO:root:ImsAndTruths216066.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths216066.mat score: 0.676594687769 clust: 2
INFO:root:ImsAndTruths216066.mat score: 0.857562045003 clust: 3
INFO:root:ImsAndTruths216066.mat score: 0.602775615656 clust: 4
INFO:root:ImsAndTruths106025.mat clusters: (3, 5, 6)
INFO:root:ImsAndTruths106025.mat score: 0.596885713461 clust: 3
INFO:root:ImsAndTruths106025.mat score: 0.526172203724 clust: 5
INFO:root:ImsAndTruths106025.mat score: 0.419069027283 clust: 6
INFO:root:ImsAndTruths35058.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths35058.mat score: 0.766606621506 clust: 2
INFO:root:ImsAndTruths35058.mat score: 0.782988686754 clust: 3
INFO:root:ImsAndTruths35058.mat score: 0.81527360862 clust: 4
INFO:root:ImsAndTruths159045.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths159045.mat score: 0.828252338036 clust: 2
INFO:root:ImsAndTruths159045.mat score: 0.89992592065 clust: 3
INFO:root:ImsAndTruths159045.mat score: 0.947001851111 clust: 4
INFO:root:ImsAndTruths181018.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths181018.mat score: 0.77113587391 clust: 2
INFO:root:ImsAndTruths181018.mat score: 0.769553197038 clust: 3
INFO:root:ImsAndTruths181018.mat score: 0.772228403017 clust: 4
INFO:root:ImsAndTruths271031.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths271031.mat score: 0.508287922552 clust: 2
INFO:root:ImsAndTruths271031.mat score: 0.639552768064 clust: 3
INFO:root:ImsAndTruths271031.mat score: 0.728600551663 clust: 4
INFO:root:ImsAndTruths35008.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths35008.mat score: 0.315093900013 clust: 2
INFO:root:ImsAndTruths35008.mat score: 0.742402066263 clust: 3
INFO:root:ImsAndTruths35008.mat score: 0.743965386664 clust: 4
INFO:root:ImsAndTruths43070.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths43070.mat score: 0.232349127102 clust: 2
INFO:root:ImsAndTruths43070.mat score: 0.42629077332 clust: 3
INFO:root:ImsAndTruths43070.mat score: 0.481109891041 clust: 4
INFO:root:ImsAndTruths55075.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths55075.mat score: 0.711269629918 clust: 2
INFO:root:ImsAndTruths55075.mat score: 0.749402960775 clust: 3
INFO:root:ImsAndTruths55075.mat score: 0.895590580442 clust: 4
INFO:root:ImsAndTruths246016.mat clusters: (5, 4, 3)
INFO:root:ImsAndTruths246016.mat score: 0.822434424376 clust: 5
INFO:root:ImsAndTruths246016.mat score: 0.730756258555 clust: 4
INFO:root:ImsAndTruths246016.mat score: 0.79399792585 clust: 3
INFO:root:ImsAndTruths15088.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths15088.mat score: 0.242257595524 clust: 2
INFO:root:ImsAndTruths15088.mat score: 0.516976640868 clust: 3
INFO:root:ImsAndTruths15088.mat score: 0.728305600022 clust: 4
INFO:root:ImsAndTruths8049.mat clusters: (4, 2, 3)
INFO:root:ImsAndTruths8049.mat score: 0.746120174425 clust: 4
INFO:root:ImsAndTruths8049.mat score: 0.715945382699 clust: 2
INFO:root:ImsAndTruths8049.mat score: 0.726468691963 clust: 3
INFO:root:ImsAndTruths113044.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths113044.mat score: 0.728166748432 clust: 2
INFO:root:ImsAndTruths113044.mat score: 0.739940037526 clust: 3
INFO:root:ImsAndTruths113044.mat score: 0.75414206243 clust: 4
INFO:root:ImsAndTruths23025.mat clusters: (3, 2, 4)
INFO:root:ImsAndTruths23025.mat score: 0.74557888391 clust: 3
INFO:root:ImsAndTruths23025.mat score: 0.808820988848 clust: 2
INFO:root:ImsAndTruths23025.mat score: 0.740587973821 clust: 4
INFO:root:ImsAndTruths187029.mat clusters: (2, 5, 3)
INFO:root:ImsAndTruths187029.mat score: 0.794264063689 clust: 2
INFO:root:ImsAndTruths187029.mat score: 0.767187093683 clust: 5
INFO:root:ImsAndTruths187029.mat score: 0.738027155909 clust: 3
INFO:root:ImsAndTruths285036.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths285036.mat score: 0.831075904765 clust: 2
INFO:root:ImsAndTruths285036.mat score: 0.83731854709 clust: 3
INFO:root:ImsAndTruths285036.mat score: 0.853090096045 clust: 4
INFO:root:ImsAndTruths161062.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths161062.mat score: 0.575727104043 clust: 2
INFO:root:ImsAndTruths161062.mat score: 0.579436838851 clust: 3
INFO:root:ImsAndTruths161062.mat score: 0.598234081799 clust: 4
INFO:root:ImsAndTruths147021.mat clusters: (3, 2, 4)
INFO:root:ImsAndTruths147021.mat score: 0.582521336824 clust: 3
INFO:root:ImsAndTruths147021.mat score: 0.574624725304 clust: 2
INFO:root:ImsAndTruths147021.mat score: 0.695003945094 clust: 4
INFO:root:ImsAndTruths207056.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths207056.mat score: 0.447238876386 clust: 2
INFO:root:ImsAndTruths207056.mat score: 0.45332198118 clust: 3
INFO:root:ImsAndTruths207056.mat score: 0.491309834835 clust: 4
INFO:root:ImsAndTruths249087.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths249087.mat score: 0.787356089101 clust: 2
INFO:root:ImsAndTruths249087.mat score: 0.793462986973 clust: 3
INFO:root:ImsAndTruths249087.mat score: 0.88120468165 clust: 4
INFO:root:ImsAndTruths198054.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths198054.mat score: 0.707387975466 clust: 2
INFO:root:ImsAndTruths198054.mat score: 0.749925406281 clust: 3
INFO:root:ImsAndTruths198054.mat score: 0.741525135732 clust: 4
INFO:root:ImsAndTruths76002.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths76002.mat score: 0.801347421333 clust: 2
INFO:root:ImsAndTruths76002.mat score: 0.796847367794 clust: 3
INFO:root:ImsAndTruths76002.mat score: 0.845493142821 clust: 4
INFO:root:ImsAndTruths109034.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths109034.mat score: 0.593346365134 clust: 2
INFO:root:ImsAndTruths109034.mat score: 0.780549688408 clust: 3
INFO:root:ImsAndTruths109034.mat score: 0.868461356317 clust: 4
INFO:root:ImsAndTruths147062.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths147062.mat score: 0.63998905817 clust: 2
INFO:root:ImsAndTruths147062.mat score: 0.770250007546 clust: 3
INFO:root:ImsAndTruths147062.mat score: 0.874839243233 clust: 4
INFO:root:ImsAndTruths227040.mat clusters: (2, 4, 7)
INFO:root:ImsAndTruths227040.mat score: 0.610223531955 clust: 2
INFO:root:ImsAndTruths227040.mat score: 0.665089046352 clust: 4
INFO:root:ImsAndTruths227040.mat score: 0.764764274755 clust: 7
INFO:root:ImsAndTruths65074.mat clusters: (4, 5, 2)
INFO:root:ImsAndTruths65074.mat score: 0.861969303166 clust: 4
INFO:root:ImsAndTruths65074.mat score: 0.834664029124 clust: 5
INFO:root:ImsAndTruths65074.mat score: 0.875177266097 clust: 2
INFO:root:ImsAndTruths314016.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths314016.mat score: 0.626857329064 clust: 2
INFO:root:ImsAndTruths314016.mat score: 0.742460045841 clust: 3
INFO:root:ImsAndTruths314016.mat score: 0.768770927344 clust: 4
INFO:root:ImsAndTruths59078.mat clusters: (4, 3, 2)
INFO:root:ImsAndTruths59078.mat score: 0.837908590624 clust: 4
INFO:root:ImsAndTruths59078.mat score: 0.825162386802 clust: 3
INFO:root:ImsAndTruths59078.mat score: 0.827739687787 clust: 2
INFO:root:ImsAndTruths176035.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths176035.mat score: 0.764530730039 clust: 2
INFO:root:ImsAndTruths176035.mat score: 0.777345891768 clust: 3
INFO:root:ImsAndTruths176035.mat score: 0.749285467409 clust: 4
INFO:root:ImsAndTruths117054.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths117054.mat score: 0.605497667955 clust: 2
INFO:root:ImsAndTruths117054.mat score: 0.728706888564 clust: 3
INFO:root:ImsAndTruths117054.mat score: 0.852718813477 clust: 4
INFO:root:ImsAndTruths187083.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths187083.mat score: 0.628418737725 clust: 2
INFO:root:ImsAndTruths187083.mat score: 0.741589205418 clust: 3
INFO:root:ImsAndTruths187083.mat score: 0.805241716736 clust: 4
INFO:root:ImsAndTruths78019.mat clusters: (2, 3, 7)
INFO:root:ImsAndTruths78019.mat score: 0.834758158681 clust: 2
INFO:root:ImsAndTruths78019.mat score: 0.806767075668 clust: 3
INFO:root:ImsAndTruths78019.mat score: 0.828451944195 clust: 7
INFO:root:ImsAndTruths164074.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths164074.mat score: 0.73229227336 clust: 2
INFO:root:ImsAndTruths164074.mat score: 0.760960906169 clust: 3
INFO:root:ImsAndTruths164074.mat score: 0.845520604527 clust: 4
INFO:root:ImsAndTruths112082.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths112082.mat score: 0.792180470945 clust: 2
INFO:root:ImsAndTruths112082.mat score: 0.739101216589 clust: 3
INFO:root:ImsAndTruths112082.mat score: 0.771060320559 clust: 4
INFO:root:ImsAndTruths95006.mat clusters: (2, 3, 5)
INFO:root:ImsAndTruths95006.mat score: 0.69448090747 clust: 2
INFO:root:ImsAndTruths95006.mat score: 0.691590598212 clust: 3
INFO:root:ImsAndTruths95006.mat score: 0.745910898753 clust: 5
INFO:root:ImsAndTruths236017.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths236017.mat score: 0.61244653753 clust: 2
INFO:root:ImsAndTruths236017.mat score: 0.597341140389 clust: 3
INFO:root:ImsAndTruths236017.mat score: 0.623406523825 clust: 4
INFO:root:ImsAndTruths209070.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths209070.mat score: 0.7808177417 clust: 2
INFO:root:ImsAndTruths209070.mat score: 0.844983893065 clust: 3
INFO:root:ImsAndTruths209070.mat score: 0.880621100726 clust: 4
INFO:root:ImsAndTruths45077.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths45077.mat score: 0.710151937891 clust: 2
INFO:root:ImsAndTruths45077.mat score: 0.68704963347 clust: 3
INFO:root:ImsAndTruths45077.mat score: 0.64781186163 clust: 4
INFO:root:ImsAndTruths23084.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths23084.mat score: 0.761105609396 clust: 2
INFO:root:ImsAndTruths23084.mat score: 0.860658205436 clust: 3
INFO:root:ImsAndTruths23084.mat score: 0.830282749278 clust: 4
INFO:root:ImsAndTruths232038.mat clusters: (5, 3, 4)
INFO:root:ImsAndTruths232038.mat score: 0.802175111491 clust: 5
INFO:root:ImsAndTruths232038.mat score: 0.789697506108 clust: 3
INFO:root:ImsAndTruths232038.mat score: 0.783654051499 clust: 4
INFO:root:ImsAndTruths254033.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths254033.mat score: 0.779760957888 clust: 2
INFO:root:ImsAndTruths254033.mat score: 0.875266750827 clust: 3
INFO:root:ImsAndTruths254033.mat score: 0.920234530905 clust: 4
INFO:root:ImsAndTruths253036.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths253036.mat score: 0.445074401782 clust: 2
INFO:root:ImsAndTruths253036.mat score: 0.583618270359 clust: 3
INFO:root:ImsAndTruths253036.mat score: 0.688123941056 clust: 4
INFO:root:ImsAndTruths323016.mat clusters: (3, 4, 2)
INFO:root:ImsAndTruths323016.mat score: 0.827756787877 clust: 3
INFO:root:ImsAndTruths323016.mat score: 0.822058925451 clust: 4
INFO:root:ImsAndTruths323016.mat score: 0.812917418295 clust: 2
INFO:root:ImsAndTruths176019.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths176019.mat score: 0.405627278818 clust: 2
INFO:root:ImsAndTruths176019.mat score: 0.49986329488 clust: 3
INFO:root:ImsAndTruths176019.mat score: 0.804530495483 clust: 4
INFO:root:ImsAndTruths100098.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths100098.mat score: 0.774284686169 clust: 2
INFO:root:ImsAndTruths100098.mat score: 0.828871432316 clust: 3
INFO:root:ImsAndTruths100098.mat score: 0.904569712776 clust: 4
INFO:root:ImsAndTruths368078.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths368078.mat score: 0.795566358528 clust: 2
INFO:root:ImsAndTruths368078.mat score: 0.675577772436 clust: 3
INFO:root:ImsAndTruths368078.mat score: 0.778465915734 clust: 4
INFO:root:ImsAndTruths144067.mat clusters: (2, 6, 3)
INFO:root:ImsAndTruths144067.mat score: 0.796638683659 clust: 2
INFO:root:ImsAndTruths144067.mat score: 0.831702906025 clust: 6
INFO:root:ImsAndTruths144067.mat score: 0.815439733608 clust: 3
INFO:root:ImsAndTruths353013.mat clusters: (2, 4, 3)
INFO:root:ImsAndTruths353013.mat score: 0.730985592593 clust: 2
INFO:root:ImsAndTruths353013.mat score: 0.848756650511 clust: 4
INFO:root:ImsAndTruths353013.mat score: 0.748644387027 clust: 3
INFO:root:ImsAndTruths372047.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths372047.mat score: 0.794634216816 clust: 2
INFO:root:ImsAndTruths372047.mat score: 0.912146243963 clust: 3
INFO:root:ImsAndTruths372047.mat score: 0.915927858072 clust: 4
INFO:root:ImsAndTruths260081.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths260081.mat score: 0.797944582662 clust: 2
INFO:root:ImsAndTruths260081.mat score: 0.849228503243 clust: 3
INFO:root:ImsAndTruths260081.mat score: 0.87877130809 clust: 4
INFO:root:ImsAndTruths2092.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths2092.mat score: 0.539072025799 clust: 2
INFO:root:ImsAndTruths2092.mat score: 0.593040265875 clust: 3
INFO:root:ImsAndTruths2092.mat score: 0.653331974799 clust: 4
INFO:root:ImsAndTruths67079.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths67079.mat score: 0.558757482565 clust: 2
INFO:root:ImsAndTruths67079.mat score: 0.591910714678 clust: 3
INFO:root:ImsAndTruths67079.mat score: 0.729192234416 clust: 4
INFO:root:ImsAndTruths172032.mat clusters: (3, 4, 2)
INFO:root:ImsAndTruths172032.mat score: 0.602179862129 clust: 3
INFO:root:ImsAndTruths172032.mat score: 0.553400531524 clust: 4
INFO:root:ImsAndTruths172032.mat score: 0.599855599759 clust: 2
INFO:root:ImsAndTruths108073.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths108073.mat score: 0.390501392324 clust: 2
INFO:root:ImsAndTruths108073.mat score: 0.586174600157 clust: 3
INFO:root:ImsAndTruths108073.mat score: 0.753484032484 clust: 4
INFO:root:ImsAndTruths271008.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths271008.mat score: 0.749513778176 clust: 2
INFO:root:ImsAndTruths271008.mat score: 0.667595249079 clust: 3
INFO:root:ImsAndTruths271008.mat score: 0.823836834618 clust: 4
INFO:root:ImsAndTruths166081.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths166081.mat score: 0.771939347535 clust: 2
INFO:root:ImsAndTruths166081.mat score: 0.839445724191 clust: 3
INFO:root:ImsAndTruths166081.mat score: 0.870492471274 clust: 4
INFO:root:ImsAndTruths16052.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths16052.mat score: 0.631252395664 clust: 2
INFO:root:ImsAndTruths16052.mat score: 0.863303969857 clust: 3
INFO:root:ImsAndTruths16052.mat score: 0.871519540229 clust: 4
INFO:root:ImsAndTruths66039.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths66039.mat score: 0.599131347864 clust: 2
INFO:root:ImsAndTruths66039.mat score: 0.645092085927 clust: 3
INFO:root:ImsAndTruths66039.mat score: 0.773802306596 clust: 4
INFO:root:ImsAndTruths126039.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths126039.mat score: 0.636264285021 clust: 2
INFO:root:ImsAndTruths126039.mat score: 0.756369413597 clust: 3
INFO:root:ImsAndTruths126039.mat score: 0.793632447003 clust: 4
INFO:root:ImsAndTruths311081.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths311081.mat score: 0.819738414897 clust: 2
INFO:root:ImsAndTruths311081.mat score: 0.924324642417 clust: 3
INFO:root:ImsAndTruths311081.mat score: 0.962071144387 clust: 4
INFO:root:ImsAndTruths374020.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths374020.mat score: 0.750976008785 clust: 2
INFO:root:ImsAndTruths374020.mat score: 0.683192508412 clust: 3
INFO:root:ImsAndTruths374020.mat score: 0.617115018845 clust: 4
INFO:root:ImsAndTruths153093.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths153093.mat score: 0.787457175025 clust: 2
INFO:root:ImsAndTruths153093.mat score: 0.760170687059 clust: 3
INFO:root:ImsAndTruths153093.mat score: 0.851702158895 clust: 4
INFO:root:ImsAndTruths376001.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths376001.mat score: 0.940336215829 clust: 2
INFO:root:ImsAndTruths376001.mat score: 0.939480018289 clust: 3
INFO:root:ImsAndTruths376001.mat score: 0.959248118 clust: 4
INFO:root:ImsAndTruths163062.mat clusters: (3, 2, 5)
INFO:root:ImsAndTruths163062.mat score: 0.71043585474 clust: 3
INFO:root:ImsAndTruths163062.mat score: 0.680523636604 clust: 2
INFO:root:ImsAndTruths163062.mat score: 0.842402108649 clust: 5
INFO:root:ImsAndTruths247085.mat clusters: (2, 3, 5)
INFO:root:ImsAndTruths247085.mat score: 0.700034642514 clust: 2
INFO:root:ImsAndTruths247085.mat score: 0.693554013921 clust: 3
INFO:root:ImsAndTruths247085.mat score: 0.734256919971 clust: 5
INFO:root:ImsAndTruths46076.mat clusters: (3, 4, 2)
INFO:root:ImsAndTruths46076.mat score: 0.656180442781 clust: 3
INFO:root:ImsAndTruths46076.mat score: 0.794718498399 clust: 4
INFO:root:ImsAndTruths46076.mat score: 0.636998023215 clust: 2
INFO:root:ImsAndTruths292066.mat clusters: (2, 3, 5)
INFO:root:ImsAndTruths292066.mat score: 0.623026615331 clust: 2
INFO:root:ImsAndTruths292066.mat score: 0.799620151094 clust: 3
INFO:root:ImsAndTruths292066.mat score: 0.834836711321 clust: 5
INFO:root:ImsAndTruths35070.mat clusters: (2, 3, 5)
INFO:root:ImsAndTruths35070.mat score: 0.457891810309 clust: 2
INFO:root:ImsAndTruths35070.mat score: 0.483039121782 clust: 3
INFO:root:ImsAndTruths35070.mat score: 0.919481800158 clust: 5
INFO:root:ImsAndTruths65132.mat clusters: (2, 3, 4)
INFO:root:ImsAndTruths65132.mat score: 0.838438722857 clust: 2
INFO:root:ImsAndTruths65132.mat score: 0.879961246972 clust: 3
INFO:root:ImsAndTruths65132.mat score: 0.903618139324 clust: 4
INFO:root:mean: 0.651143775563std dev: 0.161776782485
